student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status,student_segment,experience_score,has_backlog,academic_risk,salary_tier,readiness_score
S1277,9.56,CSE,3,1,1,0,0,60.0,5.6,63.0,1,1,1,53.6,2,1,MNC,Data Scientist,70.07,Placed,3. Low Skill + High CGPA,1.0,1,High Risk,High,19.76
S1278,9.45,ECE,2,0,1,0,1,11.0,5.6,97.5,0,3,0,48.1,2,1,Mid-size,Software Engineer,55.75,Placed,3. Low Skill + High CGPA,1.2000000000000002,0,Low Risk,High,13.56
S1279,5.61,Civil,2,1,1,0,0,6.9,8.8,84.2,3,6,0,108.7,2,1,MNC,Analyst,84.41,Placed,4. Low Skill + Low CGPA,4.2,0,Low Risk,High,12.629999999999999
S1280,6.68,IT,1,1,1,0,0,60.8,8.5,84.1,0,5,0,72.3,2,1,Mid-size,Web Developer,59.83,Placed,4. Low Skill + Low CGPA,2.0,0,Low Risk,High,22.77
S1281,8.42,EEE,3,1,0,0,0,17.0,4.1,60.2,2,6,0,74.9,1,1,Startup,Data Scientist,49.35,Placed,3. Low Skill + High CGPA,3.6000000000000005,0,Low Risk,High,11.330000000000002
S1282,9.75,CSE,2,0,1,0,0,50.7,4.8,92.3,1,1,0,36.5,1,1,Startup,Software Engineer,49.58,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,20.450000000000003
S1283,6.48,IT,1,0,1,0,0,73.3,6.2,51.2,0,6,0,63.4,1,1,Startup,Software Engineer,43.88,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,21.6
S1284,8.68,CSE,1,1,0,0,0,84.8,9.7,79.7,1,5,2,75.2,1,1,Startup,Data Scientist,45.57,Placed,3. Low Skill + High CGPA,2.6,1,High Risk,High,27.1
S1285,7.32,IT,2,0,0,1,0,15.1,4.8,64.2,3,4,0,73.1,1,1,Startup,Analyst,38.0,Placed,4. Low Skill + Low CGPA,3.4,0,Low Risk,High,11.27
S1286,5.96,Civil,3,1,0,0,1,41.9,6.5,66.6,1,2,0,58.7,2,1,MNC,Software Engineer,79.95,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,16.740000000000002
S1287,8.85,Mechanical,3,1,0,1,1,74.2,10.0,88.2,2,3,0,95.0,3,1,MNC,Analyst,97.44,Placed,1. High Skill + High CGPA,2.4000000000000004,0,Low Risk,High,26.310000000000002
S1288,8.6,CSE,1,1,0,1,0,31.3,5.0,93.8,1,5,0,72.3,2,1,Mid-size,Software Engineer,58.76,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,17.64
S1289,9.13,IT,3,0,0,1,0,12.9,6.3,45.1,1,5,0,64.4,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,Not Placed,8.920000000000002
S1290,6.43,EEE,1,0,1,0,1,68.8,9.8,70.6,1,1,0,65.4,2,1,MNC,Software Engineer,85.28,Placed,4. Low Skill + Low CGPA,1.0,0,Low Risk,High,22.7
S1291,7.04,ECE,1,0,1,0,0,59.0,9.5,90.1,0,1,0,41.4,1,1,Startup,Software Engineer,47.22,Placed,4. Low Skill + Low CGPA,0.4,0,Low Risk,High,22.21
S1292,5.32,EEE,1,0,1,1,0,41.5,5.6,40.9,2,6,0,82.2,2,1,MNC,Data Scientist,84.07,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,14.750000000000002
S1293,7.67,Mechanical,2,1,1,0,1,58.9,4.1,94.1,1,1,0,61.8,3,1,MNC,Web Developer,76.29,Placed,1. High Skill + High CGPA,1.0,0,Low Risk,High,22.800000000000004
S1294,9.51,EEE,1,1,1,1,0,2.8,4.5,79.0,1,6,1,83.5,3,1,Mid-size,Web Developer,65.21,Placed,1. High Skill + High CGPA,3.0000000000000004,1,High Risk,High,10.86
S1295,5.73,Civil,2,0,1,0,0,5.3,7.1,62.1,1,2,1,55.4,1,1,Startup,Data Scientist,45.89,Placed,4. Low Skill + Low CGPA,1.4,1,High Risk,High,8.73
S1296,7.65,ECE,1,0,0,1,1,78.5,9.0,56.6,1,3,2,67.9,2,1,MNC,Data Scientist,81.61,Placed,3. Low Skill + High CGPA,1.8000000000000003,1,High Risk,High,23.459999999999997
S1297,7.22,ECE,2,0,1,1,0,58.1,5.0,53.2,0,4,0,51.9,2,1,MNC,Web Developer,77.59,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,18.64
S1298,6.96,IT,1,1,0,0,0,25.1,4.5,60.2,2,3,0,58.5,1,1,Startup,Data Scientist,47.4,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,12.540000000000001
S1299,6.41,Civil,2,0,1,1,0,3.2,6.7,72.6,2,2,0,68.0,2,1,MNC,Web Developer,66.53,Placed,4. Low Skill + Low CGPA,2.0,0,Low Risk,High,9.77
S1300,9.98,EEE,3,0,0,1,0,51.1,5.4,95.9,3,1,0,60.2,1,1,Startup,Web Developer,54.39,Placed,3. Low Skill + High CGPA,2.1999999999999997,0,Low Risk,High,21.25
S1301,7.09,CSE,1,1,0,0,1,38.5,6.1,40.1,2,2,1,68.8,2,1,Mid-size,Analyst,63.4,Placed,4. Low Skill + Low CGPA,2.0,1,High Risk,High,13.520000000000003
S1302,8.41,EEE,1,1,0,0,1,89.5,8.1,64.8,1,5,0,80.5,2,1,Mid-size,Web Developer,72.76,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,26.69
S1303,5.29,IT,3,0,1,0,1,9.6,4.4,49.6,1,2,2,53.9,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.4,1,High Risk,Not Placed,8.370000000000001
S1304,5.97,Mechanical,1,1,0,0,0,88.6,8.5,75.8,0,5,1,62.0,1,1,Startup,Software Engineer,44.96,Placed,4. Low Skill + Low CGPA,2.0,1,High Risk,High,27.200000000000003
S1305,9.89,EEE,3,1,0,0,1,83.1,6.9,55.7,0,2,1,46.5,2,1,MNC,Analyst,94.36,Placed,3. Low Skill + High CGPA,0.8,1,High Risk,High,23.780000000000005
S1306,7.27,EEE,3,1,0,0,0,34.8,5.4,83.1,1,6,0,70.1,1,1,Startup,Web Developer,40.49,Placed,4. Low Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,17.160000000000004
S1307,6.6,ECE,3,0,1,0,1,56.1,7.2,55.9,2,1,0,68.9,2,1,MNC,Analyst,68.34,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,18.580000000000002
S1308,8.5,EEE,2,1,0,1,0,68.9,7.6,43.2,0,2,2,50.8,2,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,0.8,1,High Risk,Not Placed,19.76
S1309,7.41,IT,1,1,0,0,0,45.7,8.8,57.5,1,4,0,63.2,1,1,Startup,Analyst,47.98,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,16.82
S1310,7.08,Mechanical,1,0,1,0,0,58.9,5.2,48.0,1,2,0,41.6,1,1,Startup,Software Engineer,42.11,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,17.85
S1311,9.5,ECE,1,1,1,0,1,43.1,6.4,99.4,1,6,0,88.7,3,1,Mid-size,Web Developer,64.89,Placed,1. High Skill + High CGPA,3.0000000000000004,0,Low Risk,High,21.150000000000006
S1312,5.38,Mechanical,2,0,0,0,1,47.6,4.7,50.2,2,3,0,60.6,1,1,Startup,Data Scientist,39.91,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,16.060000000000002
S1313,5.02,IT,1,0,0,0,0,15.4,9.0,81.0,1,6,0,66.6,0,1,Startup,Data Scientist,43.62,Placed,4. Low Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,13.129999999999999
S1314,5.32,Civil,1,0,0,0,1,20.4,7.9,81.2,0,6,0,64.5,1,1,Startup,Analyst,42.75,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,14.190000000000001
S1315,6.96,Mechanical,3,0,1,1,1,61.1,7.1,63.3,1,5,0,82.4,3,1,Mid-size,Software Engineer,71.09,Placed,2. High Skill + Low CGPA,2.6,0,Low Risk,High,21.060000000000002
S1316,7.7,IT,3,0,1,0,0,70.0,4.8,43.2,2,4,1,66.7,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,2.8,1,High Risk,Not Placed,20.0
S1317,6.18,EEE,2,1,0,0,0,59.4,5.5,49.8,1,4,0,60.4,1,1,Startup,Data Scientist,49.49,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,18.46
S1318,9.85,IT,1,1,1,0,0,57.9,9.9,65.1,0,4,0,67.9,2,1,MNC,Analyst,84.34,Placed,3. Low Skill + High CGPA,1.6,0,Low Risk,High,20.28
S1319,6.75,Civil,3,1,0,0,0,5.6,9.5,59.3,1,6,3,80.6,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,3.0000000000000004,1,High Risk,Not Placed,9.35
S1320,6.95,ECE,3,1,0,0,0,62.1,5.7,41.1,1,4,0,58.6,1,1,Startup,Software Engineer,44.89,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,18.150000000000002
S1321,5.84,Civil,3,0,1,0,1,74.6,5.8,77.4,0,5,2,58.1,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.0,1,High Risk,Not Placed,24.59
S1322,7.99,ECE,3,0,1,0,0,60.8,6.9,51.8,3,2,0,68.2,1,1,Startup,Data Scientist,44.05,Placed,3. Low Skill + High CGPA,2.5999999999999996,0,Low Risk,High,19.08
S1323,6.25,Mechanical,1,1,1,0,0,89.4,8.1,63.3,1,2,0,68.6,2,1,Mid-size,Web Developer,57.19,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,26.07
S1324,9.86,Mechanical,2,0,0,0,0,16.0,9.3,99.4,1,1,1,40.2,0,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.0,1,High Risk,Not Placed,14.370000000000001
S1325,7.95,IT,2,1,1,0,1,58.3,4.3,45.1,0,6,1,68.0,3,1,Mid-size,Software Engineer,66.4,Placed,1. High Skill + High CGPA,2.4000000000000004,1,High Risk,High,18.400000000000002
S1326,9.67,CSE,1,0,1,1,1,36.1,7.3,79.2,1,5,0,86.2,3,1,MNC,Data Scientist,71.41,Placed,1. High Skill + High CGPA,2.6,0,Low Risk,High,17.67
S1327,7.47,Mechanical,1,0,1,1,1,17.3,7.6,71.8,3,2,0,96.3,3,1,MNC,Software Engineer,85.7,Placed,2. High Skill + Low CGPA,2.5999999999999996,0,Low Risk,High,13.05
S1328,5.58,Mechanical,2,1,0,0,1,31.6,5.3,46.4,0,1,1,45.5,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,0.4,1,High Risk,Not Placed,12.24
S1329,6.69,CSE,2,0,0,0,1,9.2,5.6,45.2,0,5,0,49.0,1,1,Startup,Data Scientist,42.74,Placed,4. Low Skill + Low CGPA,2.0,0,Low Risk,High,7.970000000000001
S1330,6.77,IT,2,1,1,0,0,95.3,5.6,94.5,3,3,0,85.7,2,1,MNC,Data Scientist,94.36,Placed,4. Low Skill + Low CGPA,3.0,0,Low Risk,High,30.57
S1331,8.42,ECE,1,0,1,0,0,99.1,6.0,52.6,0,1,0,29.6,1,1,Startup,Software Engineer,44.51,Placed,3. Low Skill + High CGPA,0.4,0,Low Risk,High,26.130000000000003
S1332,9.76,IT,3,1,1,0,1,77.3,9.3,64.9,1,5,0,88.7,3,1,MNC,Data Scientist,98.99,Placed,1. High Skill + High CGPA,2.6,0,Low Risk,High,24.68
S1333,6.34,CSE,3,0,1,0,0,85.8,7.6,50.1,1,4,0,60.2,1,1,Startup,Analyst,46.85,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,23.980000000000004
S1334,7.34,CSE,2,1,0,0,1,42.6,8.7,54.2,3,1,1,78.0,2,1,MNC,Web Developer,66.95,Placed,4. Low Skill + Low CGPA,2.1999999999999997,1,High Risk,High,16.01
S1335,9.89,Mechanical,1,1,0,1,1,83.8,5.3,46.3,1,1,0,62.2,3,1,Top Tech,Analyst,108.83,Placed,1. High Skill + High CGPA,1.0,0,Low Risk,High,23.119999999999997
S1336,5.35,ECE,2,0,1,1,0,19.0,4.2,96.9,1,2,0,54.3,2,1,MNC,Data Scientist,60.25,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,14.96
S1337,6.09,IT,3,0,1,0,1,38.6,4.4,88.8,1,3,0,58.2,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.8000000000000003,0,Low Risk,Not Placed,18.240000000000002
S1338,6.39,EEE,3,1,0,0,1,30.1,5.6,93.4,0,5,1,64.7,2,1,Mid-size,Web Developer,61.34,Placed,4. Low Skill + Low CGPA,2.0,1,High Risk,High,17.270000000000003
S1339,9.53,Civil,2,1,1,0,1,7.5,5.9,46.9,3,5,1,103.4,3,1,MNC,Data Scientist,89.15,Placed,1. High Skill + High CGPA,3.8,1,High Risk,High,8.879999999999999
S1340,5.35,Civil,3,0,1,0,0,21.9,8.0,57.2,1,5,0,72.0,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.6,0,Low Risk,Not Placed,12.100000000000001
S1341,7.62,Civil,3,0,0,0,0,70.7,8.5,83.7,1,6,0,67.0,0,1,Startup,Analyst,52.33,Placed,3. Low Skill + High CGPA,3.0000000000000004,0,Low Risk,High,24.410000000000004
S1342,5.11,IT,3,1,1,0,1,67.8,9.3,86.0,1,6,0,102.2,3,1,MNC,Data Scientist,88.05,Placed,2. High Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,25.04
S1343,7.94,EEE,2,0,1,0,0,69.6,9.7,97.8,1,4,0,71.1,1,1,Startup,Analyst,44.69,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,25.720000000000002
S1344,6.55,IT,1,0,1,0,0,7.5,5.5,50.7,2,5,1,68.2,1,1,Startup,Software Engineer,45.46,Placed,4. Low Skill + Low CGPA,3.2,1,High Risk,High,8.47
S1345,8.01,Civil,3,1,0,0,1,7.8,4.3,54.0,1,5,0,72.7,2,1,Mid-size,Web Developer,63.65,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,8.89
S1346,9.43,Mechanical,1,0,1,0,0,55.5,6.4,67.8,0,2,3,34.9,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,0.8,1,High Risk,Not Placed,19.120000000000005
S1347,5.75,IT,3,1,0,1,0,31.6,5.1,95.9,1,4,3,65.3,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.2,1,High Risk,Not Placed,17.770000000000003
S1348,5.97,ECE,3,0,1,0,0,60.8,7.9,79.9,1,3,1,61.4,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.8000000000000003,1,High Risk,Not Placed,21.840000000000003
S1349,9.92,IT,3,1,1,0,1,63.6,7.2,84.9,0,4,0,68.5,3,1,MNC,Software Engineer,73.83,Placed,1. High Skill + High CGPA,1.6,0,Low Risk,High,23.43
S1350,9.17,EEE,1,1,1,0,1,97.6,5.4,91.7,1,6,1,85.2,3,1,Top Tech,Analyst,115.08,Placed,1. High Skill + High CGPA,3.0000000000000004,1,High Risk,High,31.179999999999993
S1351,6.93,Civil,1,0,1,1,0,30.7,8.6,92.7,1,4,0,73.7,2,1,Mid-size,Data Scientist,66.65,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,17.62
S1352,6.21,ECE,2,1,0,1,0,83.4,6.3,89.4,0,4,0,56.4,2,1,MNC,Data Scientist,74.53,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,27.450000000000006
S1353,8.5,Civil,1,1,1,0,1,58.7,6.0,71.9,0,4,1,69.6,3,1,MNC,Analyst,71.96,Placed,1. High Skill + High CGPA,1.6,1,High Risk,High,21.03
S1354,5.55,EEE,1,1,1,0,0,40.4,8.8,85.7,2,4,1,84.0,2,1,Mid-size,Analyst,69.07,Placed,4. Low Skill + Low CGPA,2.8,1,High Risk,High,19.03
S1355,7.59,IT,1,1,0,0,1,53.9,9.1,44.9,2,5,3,95.5,2,1,Mid-size,Software Engineer,65.66,Placed,3. Low Skill + High CGPA,3.2,1,High Risk,High,17.830000000000002
S1356,7.24,ECE,2,1,1,0,0,38.4,4.8,61.4,2,1,0,55.7,2,1,Mid-size,Software Engineer,58.92,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,15.350000000000001
S1357,9.49,Civil,1,0,0,0,1,59.6,7.7,53.1,1,2,0,56.1,1,1,Startup,Software Engineer,46.99,Placed,3. Low Skill + High CGPA,1.4,0,Low Risk,High,18.750000000000004
S1358,7.76,EEE,2,1,1,0,0,6.3,9.2,74.1,1,1,0,57.6,2,1,Mid-size,Web Developer,49.79,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,10.49
S1359,6.16,IT,2,0,1,0,1,40.1,5.1,67.1,3,1,3,66.6,2,1,Mid-size,Web Developer,58.51,Placed,4. Low Skill + Low CGPA,2.1999999999999997,1,High Risk,High,16.44
S1360,6.88,EEE,2,0,0,1,0,43.2,7.3,74.9,2,1,0,54.6,1,1,Startup,Web Developer,40.96,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,17.610000000000003
S1361,5.21,CSE,2,0,0,0,1,31.3,7.5,83.8,1,6,1,67.9,1,1,Startup,Data Scientist,37.5,Placed,4. Low Skill + Low CGPA,3.0000000000000004,1,High Risk,High,16.740000000000002
S1362,9.19,IT,2,1,1,0,1,70.9,6.5,65.6,3,1,1,83.7,3,1,Mid-size,Software Engineer,68.98,Placed,1. High Skill + High CGPA,2.1999999999999997,1,High Risk,High,22.89
S1363,8.12,CSE,2,0,1,1,1,32.1,6.4,88.5,1,2,1,69.7,3,1,Mid-size,Software Engineer,69.15,Placed,1. High Skill + High CGPA,1.4,1,High Risk,High,17.259999999999998
S1364,9.32,ECE,2,0,1,0,0,57.1,6.9,62.9,0,3,0,42.6,1,1,Startup,Software Engineer,42.19,Placed,3. Low Skill + High CGPA,1.2000000000000002,0,Low Risk,High,19.150000000000002
S1365,6.09,CSE,2,1,0,0,0,92.2,9.2,98.1,1,3,0,63.8,1,1,Startup,Data Scientist,46.42,Placed,4. Low Skill + Low CGPA,1.8000000000000003,0,Low Risk,High,30.07
S1366,7.21,EEE,1,1,0,0,0,98.0,4.7,55.5,2,6,0,69.3,1,1,Startup,Software Engineer,51.22,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,27.12
S1367,9.23,Mechanical,1,1,1,1,0,79.1,5.9,87.2,1,4,0,73.7,3,1,MNC,Analyst,95.75,Placed,1. High Skill + High CGPA,2.2,0,Low Risk,High,26.78
S1368,9.27,Mechanical,3,1,0,1,1,13.1,8.0,67.2,3,4,0,103.9,3,1,MNC,Web Developer,82.98,Placed,1. High Skill + High CGPA,3.4,0,Low Risk,High,12.09
S1369,8.23,Civil,1,0,0,0,0,65.7,10.0,79.1,1,1,0,49.1,0,1,Startup,Web Developer,43.85,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,22.35
S1370,8.85,Civil,1,0,1,1,0,97.7,9.9,96.2,1,5,0,83.2,2,1,MNC,Web Developer,72.88,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,31.650000000000002
S1371,7.29,IT,1,1,1,1,0,52.9,6.2,40.1,1,2,1,63.9,3,1,Mid-size,Software Engineer,62.88,Placed,2. High Skill + Low CGPA,1.4,1,High Risk,High,16.560000000000002
S1372,5.22,ECE,1,1,0,1,0,68.4,4.6,48.0,0,2,0,44.7,2,1,Mid-size,Data Scientist,54.16,Placed,4. Low Skill + Low CGPA,0.8,0,Low Risk,High,19.840000000000003
S1373,7.94,EEE,3,0,1,0,1,53.0,7.1,81.0,0,2,0,51.3,2,1,Mid-size,Analyst,52.08,Placed,3. Low Skill + High CGPA,0.8,0,Low Risk,High,20.310000000000002
S1374,6.12,Civil,2,1,1,0,0,86.0,7.1,72.1,2,4,0,84.3,2,1,Mid-size,Analyst,72.8,Placed,4. Low Skill + Low CGPA,2.8,0,Low Risk,High,26.620000000000005
S1375,6.16,IT,1,1,0,0,1,67.4,5.2,49.1,0,6,1,67.1,2,1,MNC,Software Engineer,86.35,Placed,4. Low Skill + Low CGPA,2.4000000000000004,1,High Risk,High,20.410000000000004
S1376,6.99,EEE,3,0,0,1,0,47.2,7.0,93.0,1,4,1,65.3,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.2,1,High Risk,Not Placed,20.490000000000002
S1377,6.9,Mechanical,2,1,0,1,0,44.4,7.0,85.5,0,4,3,59.5,2,1,MNC,Data Scientist,70.18,Placed,4. Low Skill + Low CGPA,1.6,1,High Risk,High,19.33
S1378,5.26,CSE,2,0,0,1,0,29.9,4.1,81.7,1,6,1,65.0,1,1,Startup,Software Engineer,37.97,Placed,4. Low Skill + Low CGPA,3.0000000000000004,1,High Risk,High,15.91
S1379,5.86,EEE,1,1,1,1,0,12.3,4.8,51.1,1,1,0,60.6,3,1,MNC,Analyst,72.25,Placed,2. High Skill + Low CGPA,1.0,0,Low Risk,High,9.25
S1380,6.44,Civil,3,1,0,0,0,40.5,4.2,56.4,1,4,0,57.2,1,1,Startup,Web Developer,44.74,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,15.21
S1381,8.16,IT,1,0,0,1,1,98.7,7.8,94.0,0,5,0,73.2,2,1,Mid-size,Software Engineer,58.29,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,31.270000000000003
S1382,9.53,IT,1,1,1,1,0,53.1,9.4,73.1,0,6,0,92.7,3,1,MNC,Analyst,82.29,Placed,1. High Skill + High CGPA,2.4000000000000004,0,Low Risk,High,20.67
S1383,5.01,CSE,2,1,1,0,1,0.5,7.6,66.8,1,5,3,87.8,3,1,MNC,Software Engineer,74.69,Placed,2. High Skill + Low CGPA,2.6,1,High Risk,High,9.34
S1384,6.67,ECE,2,1,1,0,0,21.3,9.2,75.9,2,3,0,87.4,2,1,MNC,Web Developer,76.56,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,14.120000000000001
S1385,9.48,EEE,3,1,0,1,0,16.2,7.5,94.7,2,1,0,71.2,2,1,MNC,Analyst,74.46,Placed,3. Low Skill + High CGPA,1.6,0,Low Risk,High,14.510000000000002
S1386,9.95,CSE,3,1,1,0,1,32.6,4.3,64.3,3,5,3,96.6,3,1,Mid-size,Web Developer,77.17,Placed,1. High Skill + High CGPA,3.8,1,High Risk,High,15.48
S1387,5.29,IT,2,0,1,0,0,50.2,8.7,53.1,2,5,0,77.8,1,1,Startup,Web Developer,42.12,Placed,4. Low Skill + Low CGPA,3.2,0,Low Risk,High,17.57
S1388,7.45,ECE,1,0,1,0,0,37.4,4.8,82.5,2,5,0,69.2,1,1,Startup,Web Developer,45.92,Placed,4. Low Skill + Low CGPA,3.2,0,Low Risk,High,17.560000000000002
S1389,6.03,CSE,2,0,0,0,1,74.6,4.5,84.5,1,2,0,39.7,1,1,Startup,Web Developer,46.86,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,24.57
S1390,9.59,EEE,2,1,0,1,0,3.6,7.7,60.5,0,1,0,46.4,2,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,0.4,0,Low Risk,Not Placed,8.290000000000001
S1391,8.8,IT,2,1,0,1,0,99.7,9.7,96.4,2,2,0,76.3,2,1,Mid-size,Software Engineer,56.99,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,31.750000000000004
S1392,9.59,IT,3,1,1,0,1,68.9,5.7,66.8,1,1,0,58.1,3,1,Mid-size,Software Engineer,58.62,Placed,1. High Skill + High CGPA,1.0,0,Low Risk,High,22.230000000000004
S1393,8.38,CSE,3,0,0,0,0,91.3,8.4,61.9,0,5,0,48.3,0,1,Startup,Analyst,47.88,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,26.040000000000003
S1394,9.41,Mechanical,2,0,1,0,1,40.1,9.0,80.3,0,4,0,65.4,2,1,Mid-size,Data Scientist,69.78,Placed,3. Low Skill + High CGPA,1.6,0,Low Risk,High,18.15
S1395,7.75,Mechanical,1,1,0,0,0,78.9,9.3,77.1,1,4,0,70.0,1,1,Startup,Web Developer,47.55,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,25.470000000000002
S1396,7.48,Mechanical,2,1,1,1,0,22.3,9.7,81.8,0,4,0,77.4,3,1,MNC,Web Developer,74.19,Placed,2. High Skill + Low CGPA,1.6,0,Low Risk,High,15.11
S1397,9.72,Mechanical,1,1,1,0,1,83.6,9.0,49.5,0,5,2,82.6,3,1,MNC,Web Developer,84.03,Placed,1. High Skill + High CGPA,2.0,1,High Risk,High,24.219999999999995
S1398,7.96,ECE,1,1,1,0,1,81.4,4.4,45.2,1,2,3,65.2,3,1,Top Tech,Web Developer,97.67,Placed,1. High Skill + High CGPA,1.4,1,High Risk,High,22.59
S1399,5.75,Civil,1,1,1,1,0,71.6,6.9,77.6,1,3,0,73.2,3,1,MNC,Data Scientist,75.15,Placed,2. High Skill + Low CGPA,1.8000000000000003,0,Low Risk,High,24.270000000000003
S1400,9.5,CSE,2,0,0,1,1,14.1,8.6,94.8,0,6,1,77.0,2,1,Mid-size,Data Scientist,62.76,Placed,3. Low Skill + High CGPA,2.4000000000000004,1,High Risk,High,14.66
S1401,7.61,IT,1,1,0,0,0,59.2,9.1,62.5,2,4,0,81.3,1,1,Startup,Data Scientist,50.77,Placed,3. Low Skill + High CGPA,2.8,0,Low Risk,High,20.200000000000003
S1402,6.69,IT,1,1,1,0,1,71.0,5.0,68.8,1,5,0,76.2,3,1,MNC,Web Developer,86.19,Placed,2. High Skill + Low CGPA,2.6,0,Low Risk,High,23.38
S1403,6.11,CSE,3,1,1,0,0,25.8,8.1,58.5,2,5,1,92.1,2,1,Mid-size,Web Developer,54.43,Placed,4. Low Skill + Low CGPA,3.2,1,High Risk,High,13.469999999999999
S1404,7.4,IT,3,1,1,0,1,35.9,6.0,48.7,2,1,0,73.4,3,1,MNC,Data Scientist,79.96,Placed,2. High Skill + Low CGPA,1.6,0,Low Risk,High,14.000000000000002
S1405,7.75,Mechanical,2,1,1,1,0,43.8,6.8,56.7,1,1,0,66.8,3,1,MNC,Analyst,80.98,Placed,1. High Skill + High CGPA,1.0,0,Low Risk,High,16.310000000000002
S1406,6.27,Civil,1,0,0,0,0,24.5,7.9,43.7,1,3,1,53.1,0,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.8000000000000003,1,High Risk,Not Placed,10.66
S1407,6.3,CSE,2,1,0,0,1,57.5,4.4,74.8,0,6,0,67.3,2,1,Mid-size,Web Developer,47.77,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,20.92
S1408,8.19,Mechanical,2,1,0,0,0,6.6,4.8,79.8,1,2,0,48.5,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.4,0,Low Risk,Not Placed,10.530000000000001
S1409,8.21,ECE,3,0,0,0,0,80.2,5.7,77.5,1,1,0,35.1,0,1,Startup,Web Developer,47.1,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,24.66
S1410,8.97,CSE,3,0,1,1,0,44.0,7.9,82.1,0,3,0,61.8,2,1,Mid-size,Web Developer,50.54,Placed,3. Low Skill + High CGPA,1.2000000000000002,0,Low Risk,High,18.85
