student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status
S2597,5.84,ECE,1,1,0,0,0,47.4,7.7,90.3,1,1,1,47.0,1,1,Startup,Web Developer,44.68,Placed
S2598,7.33,ECE,2,1,1,0,1,6.7,4.4,66.3,1,5,0,81.7,3,1,MNC,Web Developer,77.93,Placed
S2599,5.61,CSE,1,0,0,0,0,11.5,9.6,91.3,3,1,0,59.4,0,1,Startup,Software Engineer,44.92,Placed
S2600,9.98,Mechanical,1,1,1,0,1,9.8,9.6,60.9,0,2,1,64.2,3,1,MNC,Data Scientist,93.91,Placed
S2601,6.55,CSE,2,1,0,1,0,14.8,8.5,67.5,0,2,0,55.4,2,1,MNC,Software Engineer,78.23,Placed
S2602,8.07,CSE,1,1,1,0,0,33.6,8.2,65.5,1,3,0,71.4,2,1,MNC,Web Developer,72.59,Placed
S2603,6.67,Mechanical,3,1,0,0,0,79.6,7.8,51.4,0,5,1,56.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S2604,8.62,ECE,2,1,0,1,0,38.5,5.5,72.6,2,6,0,90.8,2,1,MNC,Data Scientist,68.6,Placed
S2605,6.42,Civil,3,0,0,1,1,11.4,9.3,81.0,0,2,2,56.3,2,0,Not Placed,Not Placed,0.0,Not Placed
S2606,8.24,ECE,1,0,1,0,1,28.8,5.7,43.5,0,6,0,65.2,2,1,Mid-size,Software Engineer,61.24,Placed
S2607,6.96,ECE,1,1,1,1,0,82.3,4.3,57.1,1,4,0,75.4,3,1,Top Tech,Software Engineer,117.96,Placed
S2608,6.22,IT,3,1,1,0,1,95.6,7.1,96.4,1,6,0,95.6,3,1,MNC,Web Developer,78.39,Placed
S2609,9.32,IT,2,1,1,0,0,22.6,5.8,46.1,1,6,1,74.0,2,1,MNC,Data Scientist,86.51,Placed
S2610,5.63,CSE,2,0,0,0,0,41.6,6.8,48.7,1,5,0,59.6,0,1,Startup,Web Developer,40.75,Placed
S2611,5.41,CSE,2,1,1,0,1,57.9,8.2,95.5,1,2,2,74.1,3,1,Mid-size,Data Scientist,64.15,Placed
S2612,8.69,IT,3,1,1,0,1,95.2,6.5,81.9,1,3,0,72.7,3,1,Mid-size,Web Developer,75.75,Placed
S2613,5.31,IT,2,1,0,0,0,59.2,4.3,66.6,1,3,1,44.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S2614,5.78,ECE,1,0,1,0,1,42.8,7.8,95.7,2,6,1,98.3,2,1,Mid-size,Web Developer,67.8,Placed
S2615,8.05,Civil,1,1,1,1,1,42.2,4.2,46.8,3,6,0,112.1,4,1,Mid-size,Analyst,72.81,Placed
S2616,5.45,ECE,1,1,0,0,0,78.1,5.0,58.7,0,5,0,52.7,1,1,Startup,Analyst,38.89,Placed
S2617,7.97,IT,1,1,0,1,0,61.0,4.6,52.3,2,6,0,85.8,2,1,MNC,Software Engineer,91.15,Placed
S2618,8.82,ECE,1,1,0,0,0,28.8,4.2,41.0,1,6,0,66.8,1,1,Startup,Software Engineer,41.77,Placed
S2619,9.42,EEE,2,0,0,0,0,28.9,5.5,56.1,0,6,0,48.7,0,1,Startup,Web Developer,47.59,Placed
S2620,7.42,IT,2,1,1,0,0,96.5,6.6,40.1,2,6,0,88.0,2,1,Mid-size,Data Scientist,73.87,Placed
S2621,6.66,ECE,3,1,0,0,0,58.2,9.1,91.8,1,5,3,77.0,1,1,Startup,Data Scientist,41.81,Placed
S2622,7.2,Civil,3,1,0,0,0,80.2,8.1,61.2,1,6,0,70.0,1,1,Startup,Data Scientist,43.37,Placed
S2623,8.57,Mechanical,3,1,1,0,0,19.7,7.4,66.8,1,2,0,59.7,2,1,Mid-size,Data Scientist,60.45,Placed
S2624,7.99,CSE,2,1,0,0,1,61.1,4.5,80.0,1,3,1,55.1,2,1,MNC,Web Developer,79.36,Placed
S2625,7.38,IT,3,1,1,1,1,7.7,7.6,76.8,1,6,0,107.7,4,1,Mid-size,Web Developer,64.23,Placed
S2626,6.33,EEE,2,1,0,0,0,55.8,4.6,83.1,3,3,1,64.2,1,1,Startup,Software Engineer,48.49,Placed
S2627,8.59,Civil,2,1,0,0,1,39.9,6.9,76.3,3,4,1,92.2,2,1,Mid-size,Data Scientist,56.36,Placed
S2628,7.54,IT,2,1,1,1,0,44.9,6.8,59.5,2,1,1,75.7,3,1,Mid-size,Web Developer,61.85,Placed
S2629,5.08,Mechanical,1,1,0,0,1,65.8,4.2,96.9,1,5,0,69.1,2,1,Mid-size,Data Scientist,48.14,Placed
S2630,6.54,Mechanical,1,1,1,0,0,54.2,7.9,70.8,1,1,0,55.6,2,1,Mid-size,Web Developer,49.84,Placed
S2631,8.83,CSE,1,0,0,1,0,37.1,8.2,89.0,2,1,0,63.8,1,1,Startup,Web Developer,42.4,Placed
S2632,7.32,Civil,3,0,0,0,1,37.9,5.8,45.4,0,4,2,50.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S2633,9.3,CSE,2,1,0,0,0,38.2,7.9,64.1,1,2,0,56.7,1,1,Startup,Web Developer,50.33,Placed
S2634,9.01,EEE,3,1,1,0,1,84.6,6.4,53.7,3,5,0,108.7,3,1,Mid-size,Software Engineer,74.79,Placed
S2635,7.14,EEE,2,1,1,0,0,55.3,7.4,93.9,2,6,0,87.4,2,1,Mid-size,Data Scientist,56.83,Placed
S2636,7.33,CSE,3,0,0,0,0,12.4,4.1,91.6,0,4,0,33.9,0,0,Not Placed,Not Placed,0.0,Not Placed
S2637,6.91,CSE,3,0,0,0,1,27.1,5.1,53.2,2,1,0,51.0,1,0,Not Placed,Not Placed,0.0,Not Placed
S2638,8.99,Civil,2,1,1,0,0,82.3,9.2,48.3,1,3,1,72.5,2,1,MNC,Data Scientist,72.1,Placed
S2639,6.45,IT,2,1,1,0,1,14.4,8.4,57.6,0,5,3,83.0,3,1,MNC,Analyst,82.03,Placed
S2640,7.93,IT,3,1,1,0,0,3.7,4.2,79.5,3,3,2,80.6,2,0,Not Placed,Not Placed,0.0,Not Placed
S2641,7.77,CSE,1,1,1,0,0,10.6,5.5,70.8,3,5,0,89.0,2,1,Mid-size,Web Developer,51.96,Placed
S2642,5.09,Civil,2,1,1,0,0,85.2,8.0,86.9,0,4,0,60.5,2,1,MNC,Data Scientist,82.31,Placed
S2643,6.83,Civil,2,1,1,1,1,68.8,9.5,82.9,3,3,0,116.5,4,1,MNC,Software Engineer,85.94,Placed
S2644,8.91,EEE,2,1,1,1,1,56.9,9.3,49.5,0,1,0,76.5,4,1,MNC,Data Scientist,83.88,Placed
S2645,5.07,Civil,2,0,1,1,1,26.1,7.1,98.5,1,5,0,91.0,3,1,Mid-size,Data Scientist,54.22,Placed
S2646,6.78,ECE,3,0,1,0,0,93.2,5.2,84.7,1,5,0,59.5,1,1,Startup,Web Developer,47.85,Placed
S2647,5.97,Civil,3,1,1,0,1,13.3,5.9,54.3,0,6,1,78.3,3,1,Mid-size,Software Engineer,51.31,Placed
S2648,8.17,Civil,1,1,1,1,1,58.2,9.4,62.6,1,6,0,104.4,4,1,Mid-size,Web Developer,58.39,Placed
S2649,9.69,Civil,2,1,0,1,0,46.3,8.2,89.2,0,4,0,66.1,2,1,MNC,Software Engineer,89.96,Placed
S2650,6.28,ECE,2,1,0,0,0,24.2,6.3,95.7,0,2,1,36.9,1,0,Not Placed,Not Placed,0.0,Not Placed
S2651,7.16,ECE,3,0,1,0,0,35.6,6.7,80.8,1,6,0,68.8,1,1,Startup,Data Scientist,49.64,Placed
S2652,5.36,Civil,1,1,0,0,0,70.4,4.5,97.2,0,6,0,57.2,1,1,Startup,Analyst,44.87,Placed
S2653,5.5,Civil,1,1,0,1,0,23.5,5.8,71.0,2,6,0,92.1,2,1,MNC,Analyst,83.74,Placed
S2654,8.98,CSE,1,1,0,0,0,47.6,6.1,74.7,2,1,0,51.4,1,1,Startup,Web Developer,44.06,Placed
S2655,9.39,ECE,2,1,0,0,0,29.7,4.9,92.4,1,6,0,68.1,1,1,Startup,Software Engineer,40.8,Placed
S2656,9.76,ECE,2,0,1,0,1,48.2,9.6,88.0,0,2,0,56.5,2,1,Mid-size,Data Scientist,52.72,Placed
S2657,6.82,Civil,3,1,1,1,1,59.9,4.9,44.4,1,6,1,92.9,4,1,MNC,Software Engineer,96.48,Placed
S2658,5.17,Mechanical,3,1,1,0,0,59.5,7.2,79.4,1,4,1,73.2,2,1,Mid-size,Data Scientist,51.56,Placed
S2659,6.87,IT,2,1,1,0,1,90.5,6.8,68.3,0,2,0,59.3,3,1,MNC,Data Scientist,70.38,Placed
S2660,7.31,Mechanical,1,1,0,0,0,29.6,7.8,55.4,2,2,2,62.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S2661,8.79,Civil,2,1,1,1,0,41.1,5.2,91.6,0,5,0,75.5,3,1,MNC,Data Scientist,68.63,Placed
S2662,5.48,Civil,1,0,1,1,1,74.4,6.3,91.9,2,6,0,102.2,3,1,MNC,Analyst,90.31,Placed
S2663,7.58,ECE,2,1,1,1,0,34.8,9.9,54.6,2,2,0,87.1,3,1,MNC,Web Developer,93.2,Placed
S2664,6.37,ECE,1,1,1,0,1,7.1,4.1,96.3,0,6,0,69.7,3,1,MNC,Software Engineer,79.63,Placed
S2665,6.02,ECE,2,1,0,0,1,63.6,6.7,55.0,2,6,0,94.5,2,1,MNC,Web Developer,96.41,Placed
S2666,9.43,EEE,3,1,1,0,0,54.6,9.2,45.8,1,6,2,84.0,2,1,MNC,Software Engineer,79.11,Placed
S2667,6.73,EEE,3,0,0,0,0,87.5,4.1,81.6,2,1,2,38.9,0,0,Not Placed,Not Placed,0.0,Not Placed
S2668,6.89,Mechanical,3,0,1,0,0,2.8,9.7,87.1,0,4,0,60.9,1,0,Not Placed,Not Placed,0.0,Not Placed
S2669,8.88,Mechanical,2,0,1,0,0,3.6,9.5,76.3,1,2,0,58.6,1,1,Startup,Web Developer,39.84,Placed
S2670,6.93,Mechanical,2,0,0,1,1,64.3,5.5,54.4,0,3,1,51.4,2,1,MNC,Software Engineer,68.16,Placed
S2671,9.49,IT,2,1,1,0,0,32.9,4.8,86.4,3,5,0,89.8,2,1,MNC,Software Engineer,68.22,Placed
S2672,6.76,CSE,2,1,0,1,0,9.5,8.1,85.3,3,6,0,107.8,2,1,MNC,Data Scientist,81.34,Placed
S2673,5.34,ECE,1,0,1,0,0,33.2,8.9,98.1,0,2,0,47.0,1,1,Startup,Software Engineer,42.96,Placed
S2674,6.16,IT,2,1,1,0,1,41.5,7.2,62.4,1,4,0,79.6,3,1,MNC,Software Engineer,73.84,Placed
S2675,6.78,Civil,1,0,0,1,1,68.2,7.0,95.3,1,6,0,83.9,2,1,MNC,Web Developer,77.5,Placed
S2676,6.77,IT,1,0,1,0,1,77.3,7.5,49.3,1,5,0,80.8,2,1,MNC,Software Engineer,87.57,Placed
S2677,7.97,ECE,2,1,0,1,1,46.5,6.7,70.1,2,1,0,76.1,3,1,MNC,Data Scientist,66.63,Placed
S2678,7.59,EEE,2,0,0,0,1,54.2,5.1,41.0,1,4,0,53.3,1,1,Startup,Web Developer,44.67,Placed
S2679,8.75,EEE,3,1,1,0,0,42.7,9.8,92.9,1,3,0,75.6,2,1,Mid-size,Software Engineer,52.93,Placed
S2680,9.58,ECE,1,1,0,1,0,49.0,6.5,83.5,0,1,0,46.7,2,1,MNC,Software Engineer,71.16,Placed
S2681,5.3,CSE,1,1,0,0,1,48.8,7.6,83.9,1,5,0,80.8,2,1,Mid-size,Analyst,66.6,Placed
S2682,9.89,EEE,3,1,1,0,0,1.1,4.3,80.3,3,2,2,75.3,2,0,Not Placed,Not Placed,0.0,Not Placed
S2683,7.08,ECE,3,1,1,0,0,47.2,9.8,98.3,0,2,0,55.0,2,1,Mid-size,Analyst,47.79,Placed
S2684,9.85,EEE,3,0,0,1,1,97.9,6.9,45.2,2,3,1,80.3,2,1,MNC,Web Developer,70.26,Placed
S2685,8.38,EEE,2,1,0,1,0,30.8,7.1,66.5,3,5,0,97.0,2,1,MNC,Data Scientist,76.86,Placed
S2686,5.24,ECE,1,1,0,0,0,88.6,4.8,96.3,2,6,0,72.0,1,1,Startup,Analyst,44.32,Placed
S2687,7.04,IT,2,0,1,0,1,19.6,8.9,64.9,0,4,0,64.0,2,1,Mid-size,Analyst,67.29,Placed
S2688,7.58,ECE,1,1,1,0,0,25.0,10.0,84.9,0,4,2,68.3,2,1,Mid-size,Data Scientist,65.06,Placed
S2689,7.8,ECE,2,1,1,0,0,1.8,6.6,56.4,2,2,0,65.4,2,1,MNC,Web Developer,77.61,Placed
S2690,6.87,IT,3,0,0,1,1,55.6,5.4,94.7,3,5,0,89.3,2,1,Mid-size,Data Scientist,66.61,Placed
S2691,7.29,Civil,3,0,1,0,1,39.2,4.8,56.3,0,3,0,51.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S2692,7.82,ECE,1,1,1,1,0,54.1,4.7,90.5,2,1,0,67.2,3,1,Mid-size,Data Scientist,73.46,Placed
S2693,9.22,Civil,3,1,0,0,0,11.2,8.4,44.2,1,3,0,58.3,1,1,Startup,Data Scientist,44.72,Placed
S2694,9.73,IT,1,1,0,0,1,20.0,4.5,58.7,2,2,0,66.3,2,1,Mid-size,Software Engineer,53.26,Placed
S2695,8.69,CSE,2,1,1,1,1,98.6,7.9,45.5,0,5,0,89.3,4,1,MNC,Data Scientist,96.16,Placed
S2696,6.37,EEE,2,0,1,1,1,83.1,8.9,95.9,1,3,0,79.3,3,1,MNC,Analyst,96.05,Placed
S2697,5.54,IT,1,1,0,0,1,88.6,8.2,96.0,3,2,0,89.6,2,1,MNC,Software Engineer,72.84,Placed
S2698,6.52,Civil,2,0,1,0,0,94.3,8.1,93.6,0,5,0,63.0,1,1,Startup,Analyst,46.12,Placed
S2699,9.55,IT,2,0,1,0,0,75.0,5.0,85.8,0,4,0,41.5,1,1,Startup,Web Developer,42.62,Placed
S2700,9.04,Mechanical,1,1,0,1,0,85.9,7.0,52.5,1,3,0,66.0,2,1,MNC,Analyst,85.5,Placed
S2701,5.59,CSE,1,1,0,0,0,74.3,5.0,81.4,2,4,0,67.7,1,1,Startup,Web Developer,47.79,Placed
S2702,8.07,EEE,1,0,1,1,0,78.1,9.5,54.6,1,4,2,79.4,2,1,MNC,Web Developer,93.16,Placed
S2703,5.85,ECE,1,1,1,0,0,16.6,7.9,54.3,1,3,0,65.2,2,1,Mid-size,Software Engineer,57.38,Placed
S2704,9.23,Civil,3,1,0,0,1,7.2,9.7,66.0,1,3,0,71.6,2,1,MNC,Analyst,80.52,Placed
S2705,5.13,Civil,3,1,0,0,0,38.2,6.5,94.2,2,1,0,56.4,1,1,Startup,Analyst,50.15,Placed
S2706,9.05,EEE,2,0,1,1,1,92.5,7.1,79.3,0,5,0,77.3,3,1,MNC,Data Scientist,78.58,Placed
S2707,9.01,Mechanical,3,1,1,0,1,72.5,4.2,47.1,0,6,3,75.1,3,0,Not Placed,Not Placed,0.0,Not Placed
S2708,9.73,EEE,2,1,0,0,1,91.8,6.1,67.7,2,4,0,78.6,2,1,MNC,Software Engineer,77.82,Placed
S2709,5.69,Civil,2,0,1,0,1,80.9,9.4,58.3,1,5,0,81.5,2,1,MNC,Software Engineer,76.73,Placed
S2710,5.68,IT,3,1,1,0,0,3.5,5.6,51.4,1,3,0,57.9,2,0,Not Placed,Not Placed,0.0,Not Placed
S2711,5.8,Mechanical,1,1,1,1,0,30.9,5.5,86.9,1,6,0,83.8,3,1,MNC,Analyst,86.62,Placed
S2712,8.52,CSE,2,1,0,1,0,58.3,6.7,44.9,1,1,0,55.7,2,1,MNC,Data Scientist,86.4,Placed
S2713,8.97,EEE,2,1,1,1,0,41.0,7.2,72.5,2,4,0,94.0,3,1,Mid-size,Software Engineer,67.99,Placed
S2714,6.01,ECE,1,0,1,1,0,25.0,6.3,51.0,1,5,1,78.9,2,1,Mid-size,Data Scientist,68.48,Placed
S2715,8.34,Mechanical,3,0,1,0,0,89.3,9.2,58.7,1,6,0,79.8,1,1,Startup,Data Scientist,39.4,Placed
S2716,6.07,ECE,1,1,0,0,1,9.0,9.7,91.4,2,4,0,91.4,2,1,Mid-size,Software Engineer,50.47,Placed
S2717,8.88,CSE,3,1,1,0,1,1.9,8.2,95.0,1,3,0,83.9,3,1,Mid-size,Web Developer,71.73,Placed
S2718,7.54,Civil,3,0,0,1,0,91.8,8.0,65.3,1,6,1,73.8,1,1,Startup,Software Engineer,46.44,Placed
S2719,7.07,Mechanical,2,1,0,1,1,54.1,6.4,84.5,1,2,0,72.5,3,1,MNC,Data Scientist,91.53,Placed
S2720,6.26,EEE,2,0,0,0,1,99.6,4.3,86.7,0,3,0,41.6,1,1,Startup,Software Engineer,39.83,Placed
S2721,9.53,Civil,2,0,0,1,0,93.3,9.6,67.7,1,2,0,54.8,1,1,Startup,Web Developer,43.0,Placed
S2722,5.93,IT,3,0,1,0,0,75.1,4.3,52.2,0,4,0,45.8,1,0,Not Placed,Not Placed,0.0,Not Placed
S2723,9.87,EEE,2,0,1,0,0,51.9,6.0,59.5,1,4,0,55.8,1,1,Startup,Web Developer,46.11,Placed
S2724,8.05,ECE,1,0,0,1,1,51.1,6.3,69.0,0,6,0,68.8,2,1,MNC,Analyst,73.29,Placed
S2725,9.11,ECE,2,1,1,0,1,53.8,7.5,93.8,3,3,0,101.7,3,1,MNC,Analyst,80.27,Placed
S2726,9.07,EEE,3,1,1,0,1,12.3,4.6,75.0,0,5,0,67.9,3,1,MNC,Software Engineer,77.25,Placed
S2727,5.76,IT,3,1,0,0,0,57.4,4.9,85.3,1,2,0,41.2,1,1,Startup,Web Developer,42.53,Placed
S2728,6.78,Civil,2,0,0,0,0,89.7,8.8,41.7,2,4,0,68.9,0,1,Startup,Web Developer,41.5,Placed
S2729,7.43,ECE,1,0,1,0,0,0.2,8.9,69.6,1,2,0,55.2,1,1,Startup,Web Developer,42.57,Placed
S2730,5.58,Civil,2,1,1,0,0,26.1,7.9,96.7,1,1,0,59.6,2,1,Mid-size,Data Scientist,50.07,Placed
S2731,5.87,Mechanical,3,1,1,1,1,10.4,5.8,70.4,0,1,1,64.9,4,0,Not Placed,Not Placed,0.0,Not Placed
S2732,8.83,CSE,1,1,0,0,0,21.8,5.5,96.5,1,6,0,66.1,1,1,Startup,Data Scientist,40.74,Placed
S2733,7.37,ECE,2,1,1,0,1,93.1,7.5,58.0,2,1,0,74.0,3,1,MNC,Analyst,86.01,Placed
S2734,8.3,CSE,3,1,0,1,0,27.8,7.9,86.2,3,5,0,98.7,2,1,MNC,Web Developer,97.86,Placed
S2735,6.46,CSE,1,1,0,0,0,90.3,6.8,65.1,1,1,0,41.6,1,1,Startup,Web Developer,47.88,Placed
S2736,9.39,Civil,2,1,0,0,0,2.8,6.4,87.1,1,4,0,60.3,1,1,Startup,Web Developer,43.52,Placed
S2737,6.74,IT,3,0,0,0,0,77.8,5.3,96.8,1,5,2,50.5,0,0,Not Placed,Not Placed,0.0,Not Placed
S2738,5.93,EEE,3,0,1,0,0,69.4,4.0,90.3,0,6,0,47.7,1,1,Startup,Data Scientist,37.95,Placed
S2739,6.53,IT,1,1,1,0,0,29.6,8.0,73.0,3,6,0,100.2,2,1,MNC,Web Developer,75.63,Placed
S2740,5.27,ECE,3,1,1,0,0,87.1,9.8,72.9,0,4,1,68.5,2,1,MNC,Web Developer,80.71,Placed
S2741,9.53,CSE,2,1,0,1,0,0.7,8.6,50.7,0,2,0,57.6,2,1,MNC,Analyst,83.5,Placed
S2742,7.31,EEE,3,1,0,0,1,85.3,4.8,95.8,0,6,0,61.3,2,1,Mid-size,Web Developer,68.62,Placed
S2743,7.7,IT,1,1,0,0,0,75.3,8.9,57.0,2,1,0,66.1,1,1,Startup,Software Engineer,49.44,Placed
S2744,8.81,IT,2,1,0,0,1,84.7,6.7,79.9,2,3,0,79.7,2,1,Mid-size,Analyst,62.78,Placed
S2745,6.47,Civil,3,0,1,0,0,85.2,6.7,96.9,0,2,2,35.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S2746,6.87,EEE,1,0,1,0,1,99.5,5.9,70.5,1,2,0,62.7,2,1,Mid-size,Analyst,55.39,Placed
S2747,6.88,EEE,1,0,1,1,0,9.0,4.2,53.1,2,4,0,75.0,2,1,MNC,Web Developer,84.25,Placed
S2748,9.46,Civil,3,1,1,0,1,84.0,5.9,49.8,1,4,2,75.4,3,1,Mid-size,Data Scientist,53.36,Placed
S2749,7.2,CSE,1,1,0,0,0,57.4,6.4,91.0,1,3,0,55.7,1,1,Startup,Analyst,40.26,Placed
S2750,6.64,EEE,1,0,1,0,1,64.0,8.3,45.5,0,4,0,66.4,2,1,MNC,Analyst,72.37,Placed
S2751,5.33,Mechanical,2,1,0,0,0,89.8,7.7,87.3,1,4,1,60.0,1,1,Startup,Web Developer,50.55,Placed
S2752,5.63,ECE,3,1,1,0,0,58.9,6.2,95.5,0,3,0,49.4,2,1,Mid-size,Web Developer,51.77,Placed
S2753,9.19,Civil,1,0,1,0,0,13.1,4.6,65.9,0,4,0,47.6,1,0,Not Placed,Not Placed,0.0,Not Placed
S2754,7.53,ECE,3,0,1,0,1,13.9,5.0,68.2,3,4,0,89.6,2,1,Mid-size,Software Engineer,59.41,Placed
S2755,8.22,ECE,1,0,0,0,0,54.9,6.7,47.3,1,4,0,52.1,0,1,Startup,Software Engineer,39.0,Placed
S2756,8.21,IT,2,0,1,1,0,85.9,6.1,69.4,0,6,1,68.3,2,1,MNC,Web Developer,81.65,Placed
S2757,6.87,Civil,1,0,1,0,1,20.6,6.6,50.8,1,2,0,62.0,2,1,Mid-size,Analyst,59.2,Placed
S2758,9.44,IT,1,1,0,0,1,50.9,4.9,95.3,0,1,1,43.1,2,1,MNC,Analyst,81.7,Placed
S2759,6.75,ECE,2,0,0,0,0,77.9,4.8,48.0,0,3,0,30.3,0,0,Not Placed,Not Placed,0.0,Not Placed
S2760,9.84,Civil,2,1,0,0,1,17.6,9.6,44.6,1,1,2,64.9,2,0,Not Placed,Not Placed,0.0,Not Placed
S2761,7.56,CSE,2,1,1,1,1,32.0,6.8,93.1,2,4,0,96.1,4,1,MNC,Analyst,83.43,Placed
S2762,9.73,Mechanical,3,1,1,0,0,93.1,5.6,92.2,1,1,1,51.7,2,1,MNC,Software Engineer,95.5,Placed
S2763,6.87,Mechanical,1,1,1,1,1,61.7,9.2,64.2,0,3,1,78.3,4,1,Mid-size,Data Scientist,54.67,Placed
S2764,5.54,CSE,3,0,1,0,0,60.6,9.6,84.2,0,5,0,62.5,1,1,Startup,Data Scientist,49.51,Placed
S2765,9.94,Mechanical,2,0,1,0,0,89.0,4.7,56.2,1,5,0,63.6,1,1,Startup,Analyst,41.71,Placed
S2766,6.23,Civil,2,1,0,0,0,30.1,8.7,66.3,0,2,0,44.1,1,1,Startup,Analyst,44.89,Placed
S2767,5.84,Civil,3,0,0,0,0,92.9,4.1,61.9,2,3,1,43.4,0,0,Not Placed,Not Placed,0.0,Not Placed
S2768,7.02,Civil,2,1,1,0,1,6.1,5.7,81.6,0,4,0,69.3,3,1,Mid-size,Software Engineer,56.58,Placed
S2769,7.23,Mechanical,3,1,0,0,1,81.9,5.8,75.8,1,6,0,78.0,2,1,Mid-size,Analyst,55.82,Placed
S2770,5.63,IT,1,1,1,0,1,8.3,8.6,69.4,0,4,0,77.5,3,1,Mid-size,Data Scientist,67.35,Placed
S2771,7.46,Mechanical,2,1,1,1,1,97.9,5.5,51.0,1,1,0,73.6,4,1,Mid-size,Analyst,67.59,Placed
S2772,5.83,EEE,2,1,1,1,1,6.1,7.8,56.5,2,2,1,92.3,4,1,MNC,Analyst,81.02,Placed
S2773,7.31,IT,1,1,1,1,0,88.4,6.4,81.7,0,4,0,70.7,3,1,Top Tech,Data Scientist,116.48,Placed
S2774,7.31,IT,3,0,0,0,0,25.7,6.0,76.6,3,2,0,56.3,0,1,Startup,Data Scientist,39.71,Placed
S2775,5.07,IT,3,0,1,0,0,66.1,5.4,56.8,1,3,1,50.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S2776,9.3,Mechanical,3,1,0,0,0,87.1,9.3,59.3,1,4,0,71.4,1,1,Startup,Software Engineer,41.29,Placed
S2777,8.56,EEE,2,1,0,0,0,26.1,5.9,71.2,2,2,0,57.2,1,1,Startup,Software Engineer,52.09,Placed
S2778,7.16,CSE,1,1,1,0,0,88.3,6.3,56.7,0,3,0,52.4,2,1,MNC,Software Engineer,83.08,Placed
S2779,7.42,EEE,2,1,0,1,0,63.2,9.5,88.6,1,1,0,62.2,2,1,MNC,Analyst,83.36,Placed
S2780,8.79,Civil,2,1,0,1,1,36.4,7.5,81.3,2,2,0,84.9,3,1,MNC,Data Scientist,83.46,Placed
S2781,8.89,EEE,3,0,0,1,1,17.9,6.5,89.5,0,5,1,68.6,2,0,Not Placed,Not Placed,0.0,Not Placed
S2782,5.06,Mechanical,2,1,1,1,1,39.8,7.2,72.4,0,6,0,94.3,4,1,MNC,Data Scientist,94.32,Placed
S2783,5.56,Civil,2,1,1,1,1,85.9,6.4,78.2,1,2,0,79.3,4,1,Mid-size,Software Engineer,62.96,Placed
S2784,9.05,Civil,1,1,0,0,1,70.3,7.0,58.4,1,1,0,60.2,2,1,MNC,Data Scientist,76.17,Placed
S2785,5.21,IT,3,0,1,0,1,32.1,9.5,79.7,1,5,0,86.5,2,1,Mid-size,Data Scientist,62.21,Placed
S2786,6.74,Civil,1,1,0,1,0,63.0,7.0,71.2,2,1,1,68.1,2,1,MNC,Analyst,75.21,Placed
S2787,8.95,IT,1,0,1,1,0,1.0,7.3,94.8,0,2,0,49.0,2,1,Mid-size,Data Scientist,66.46,Placed
S2788,7.37,CSE,2,0,1,0,0,25.6,9.7,83.8,0,2,1,51.8,1,1,Startup,Software Engineer,43.4,Placed
S2789,6.93,CSE,1,0,0,0,0,55.9,4.4,75.3,0,2,0,22.3,0,1,Startup,Web Developer,39.45,Placed
S2790,5.34,EEE,1,1,0,0,1,12.9,9.8,41.4,0,2,0,62.2,2,1,MNC,Data Scientist,83.57,Placed
S2791,6.43,CSE,1,0,0,0,0,46.2,5.2,54.2,3,1,0,46.0,0,1,Startup,Software Engineer,46.87,Placed
S2792,8.0,EEE,1,0,1,1,0,7.9,5.2,66.3,1,4,0,70.1,2,1,MNC,Analyst,82.65,Placed
S2793,8.31,CSE,1,0,1,0,0,77.4,9.6,45.2,2,4,0,75.3,1,1,Startup,Analyst,46.28,Placed
S2794,8.97,Civil,1,1,0,0,0,27.5,9.9,72.6,2,3,2,77.2,1,1,Startup,Software Engineer,48.95,Placed
S2795,5.6,CSE,3,0,1,0,0,22.9,7.9,93.3,0,3,0,51.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S2796,8.95,IT,3,1,1,0,0,87.5,7.1,51.4,3,1,0,80.2,2,1,Mid-size,Data Scientist,65.59,Placed
S2797,7.91,IT,3,1,1,1,1,77.6,8.5,79.0,2,1,1,95.2,4,1,MNC,Analyst,73.59,Placed
S2798,6.55,CSE,1,0,1,0,1,5.1,5.7,61.3,2,3,1,76.6,2,1,MNC,Data Scientist,70.28,Placed
S2799,8.81,Civil,2,0,0,1,0,75.9,6.2,79.8,0,3,0,43.0,1,1,Startup,Analyst,45.51,Placed
S2800,8.15,ECE,1,1,0,0,0,40.5,5.7,70.5,0,3,1,45.1,1,1,Startup,Data Scientist,43.88,Placed
S2801,5.72,Mechanical,3,1,0,0,1,63.7,9.3,57.8,2,6,0,101.0,2,1,MNC,Software Engineer,71.5,Placed
S2802,7.15,CSE,3,0,1,1,0,60.6,5.0,49.7,1,5,1,67.6,2,1,Mid-size,Software Engineer,52.89,Placed
